ID,Type,SKU,Name,Published,Short description,Description,In stock?,Regular price,Categories,Tags
,simple,CTM-0466,Inteligencia Emocional para el Éxito,1,Inteligencia Emocional para el Éxito,Inteligencia Emocional para el Éxito,1,105000,Cursos > Campus Virtual,"servicio,clientum"
,simple,CTM-0467,Liderazgo Inspirador,1,Liderazgo Inspirador,Liderazgo Inspirador,1,105000,Cursos > Campus Virtual,"servicio,clientum"
,simple,CTM-0468,Negociación Ganadora,1,Negociación Ganadora,Negociación Ganadora,1,112000,Cursos > Campus Virtual,"servicio,clientum"
,simple,CTM-0469,Desarrollo de Apps Móviles Rentables,1,Desarrollo de Apps Móviles Rentables,Desarrollo de Apps Móviles Rentables,1,120000,Cursos > Campus Virtual,"servicio,clientum"
,simple,CTM-0470,Programación Web con Python,1,Programación Web con Python,Programación Web con Python,1,128000,Cursos > Campus Virtual,"servicio,clientum"
,simple,CTM-0471,Automatización de E-commerce,1,Automatización de E-commerce,Automatización de E-commerce,1,128000,Cursos > Campus Virtual,"servicio,clientum"
,simple,CTM-0472,Comunicación Empresarial Efectiva,1,Comunicación Empresarial Efectiva,Comunicación Empresarial Efectiva,1,135000,Cursos > Campus Virtual,"servicio,clientum"
,simple,CTM-0473,Gestión de Proyectos para PyMEs,1,Gestión de Proyectos para PyMEs,Gestión de Proyectos para PyMEs,1,142000,Cursos > Campus Virtual,"servicio,clientum"
,simple,CTM-0474,Gestión de Talento Humano para PyMEs,1,Gestión de Talento Humano para PyMEs,Gestión de Talento Humano para PyMEs,1,150000,Cursos > Campus Virtual,"servicio,clientum"
,simple,CTM-0475,Estrategias de Negocios e Innovación,1,Estrategias de Negocios e Innovación,Estrategias de Negocios e Innovación,1,150000,Cursos > Campus Virtual,"servicio,clientum"
,simple,CTM-0476,Gestión de Calidad,1,Gestión de Calidad,Gestión de Calidad,1,150000,Cursos > Campus Virtual,"servicio,clientum"
,simple,CTM-0477,Marketing Digital para Principiantes,1,Marketing Digital para Principiantes,Marketing Digital para Principiantes,1,150000,Cursos > Campus Virtual,"servicio,clientum"
,simple,CTM-0479,Marketing por Correo Electrónico,1,Marketing por Correo Electrónico,Marketing por Correo Electrónico,1,188000,Cursos > Campus Virtual,"servicio,clientum"
,simple,CTM-0485,WordPress: Gestión de Sitios Web,1,WordPress: Gestión de Sitios Web,WordPress: Gestión de Sitios Web,1,225000,Cursos > Campus Virtual,"servicio,clientum"
,simple,CTM-0487,Publicidad Online,1,Publicidad Online,Publicidad Online,1,225000,Cursos > Campus Virtual,"servicio,clientum"
,simple,CTM-P001,Plan Inicial,1,Para emprendedores e iniciativas pequeñas.,Para emprendedores e iniciativas pequeñas. Web: Landing page responsiva | CRM/ERP: Embudo básico (200 contactos) | Seguridad: Respaldos mensuales | IA & BI: Bot de bienvenida fijo,1,30000,Planes > Suscripción mensual,"plan,clientum,suscripcion"
,simple,CTM-P002,Plan PyME,1,Para comercios con ventas activas.,Para comercios con ventas activas. Web: Tienda online estándar | CRM/ERP: Stock + AFIP (1.000 contactos) | Seguridad: Cifrado de base de datos | IA & BI: Bot WhatsApp con FAQs,1,67500,Planes > Suscripción mensual,"plan,clientum,suscripcion"
,simple,CTM-P003,Plan Pro,1,"Para automatizar con IA, bots y facturación.","Para automatizar con IA, bots y facturación. Web: E-Commerce premium total | CRM/ERP: Multi-embudo ilimitado | Seguridad: Auditorías de software | IA & BI: Agente IA & BI avanzado",1,120000,Planes > Suscripción mensual,"plan,clientum,suscripcion"
,simple,CTM-P004,Plan Corporativo,1,Para empresas con múltiples canales activos.,Para empresas con múltiples canales activos. Web: Portal B2B + Web integral | CRM/ERP: Pipeline multi-sucursal | Seguridad: Hardening y firewall | IA & BI: Analítica predictiva & bots,1,225000,Planes > Suscripción mensual,"plan,clientum,suscripcion"
,simple,CTM-P005,Plan Especializado,1,Infraestructura y desarrollos a medida.,Infraestructura y desarrollos a medida. Web: Apps web & mobile infinitas | CRM/ERP: Integraciones ERP legacy | Seguridad: SOC activo 24/7 dedicado | IA & BI: Modelos LLM corporativos,1,375000,Planes > Suscripción mensual,"plan,clientum,suscripcion"
