ID,Type,SKU,Name,Published,Short description,Description,In stock?,Regular price,Sale price,Categories,Tags
,simple,CTM-0314,Talleres de Capacitación en Gestión,1,Capacitación en Herramientas Digitales; Capacitación en Herramientas de Gestión; Capacitación y Entrenamiento en Herramientas Digitales; Programas De Capacitaci,Capacitación en Herramientas Digitales; Capacitación en Herramientas de Gestión; Capacitación y Entrenamiento en Herramientas Digitales; Programas De Capacitación En Herramientas De Gestión; Talleres de Capacitación en Gestión; Talleres de Capacitación en Herramientas de Gestión,1,262500,,Servicios > Formación y Capacitación,"clientum,servicio"
,simple,CTM-0315,Servicios de capacitación,1,Servicios de Capacitación en ERP; Servicios de Capacitación y Entrenamiento en ERP; Servicios de capacitación,Servicios de Capacitación en ERP; Servicios de Capacitación y Entrenamiento en ERP; Servicios de capacitación,1,262500,,Servicios > Formación y Capacitación,"clientum,servicio"
,simple,CTM-0316,Capacitación y formación,1,Capacitación en transformación digital; Capacitación y formación; Cursos de Formación en TI; Formación y Capacitación; Formación y Capacitación Digital; Taller ,Capacitación en transformación digital; Capacitación y formación; Cursos de Formación en TI; Formación y Capacitación; Formación y Capacitación Digital; Taller de Formación en Transformación Digital,1,225000,,Servicios > Formación y Capacitación,"clientum,servicio"
,simple,CTM-0317,Capacitación en liderazgo y gestión de equipos,1,Capacitación en liderazgo y gestión de equipos,Capacitación en liderazgo y gestión de equipos,1,225000,,Servicios > Formación y Capacitación,"clientum,servicio"
,simple,CTM-0318,Workshops and Seminars,1,Workshops and Seminars,Workshops and Seminars,1,187500,,Servicios > Formación y Capacitación,"clientum,servicio"
,simple,CTM-0319,Formación de Usuarios Avanzada: Domina tus habilidades y lleva tu productividad al siguiente nivel,1,Capacitación Avanzada: Dominá las últimas tendencias y llevá tu carrera al siguiente nivel; Capacitación en Nuevas Funcionalidades: ¡Mejora tus habilidades y ll,Capacitación Avanzada: Dominá las últimas tendencias y llevá tu carrera al siguiente nivel; Capacitación en Nuevas Funcionalidades: ¡Mejora tus habilidades y lleva tu negocio al siguiente nivel!; Formación de Usuarios Avanzada: Domina tus habilidades y lleva tu productividad al siguiente nivel,1,187500,,Servicios > Formación y Capacitación,"clientum,servicio"
,simple,CTM-0320,Capacitación en inteligencia artificial,1,Capacitación en inteligencia artificial,Capacitación en inteligencia artificial,1,225000,,Servicios > Formación y Capacitación,"clientum,servicio"
,simple,CTM-0321,Capacitación en habilidades blandas,1,Capacitación Inicial: ¡Adquirí las habilidades esenciales para el éxito!; Capacitación Inicial: ¡Adquirí las habilidades esenciales para triunfar!; Capacitación,Capacitación Inicial: ¡Adquirí las habilidades esenciales para el éxito!; Capacitación Inicial: ¡Adquirí las habilidades esenciales para triunfar!; Capacitación en habilidades blandas; Capacitación en habilidades digitales,1,150000,,Servicios > Formación y Capacitación,"clientum,servicio"
,simple,CTM-0322,Taller de emprendimiento,1,Taller de emprendimiento,Taller de emprendimiento,1,187500,,Servicios > Formación y Capacitación,"clientum,servicio"
,simple,CTM-0323,Plataforma de Aprendizaje en Línea,1,Plataforma de Aprendizaje en Línea,Plataforma de Aprendizaje en Línea,1,150000,,Servicios > Formación y Capacitación,"clientum,servicio"
,simple,CTM-0324,Formación en idiomas,1,Cursos de idiomas online; Formación en idiomas,Cursos de idiomas online; Formación en idiomas,1,142500,,Servicios > Formación y Capacitación,"clientum,servicio"
,simple,CTM-0325,Capacitación básica en CMS: Domina los fundamentos para gestionar tu sitio web,1,Capacitación Inicial en CMS: Domina la Gestión de Contenidos para tu Sitio Web; Capacitación Integral en Gestión Web: Domina el Arte de Crear y Administrar Siti,Capacitación Inicial en CMS: Domina la Gestión de Contenidos para tu Sitio Web; Capacitación Integral en Gestión Web: Domina el Arte de Crear y Administrar Sitios Web Exitosos; Capacitación básica en CMS: Domina los fundamentos para gestionar tu sitio web,1,90000,,Servicios > Formación y Capacitación,"clientum,servicio"
,simple,CTM-0326,Capacitación Integral en E-Commerce: Domina el Comercio Electrónico y Potencia tu Negocio,1,Capacitación Avanzada en E-Commerce: Domina las Estrategias y Herramientas para Impulsar tu Negocio Online; Capacitación Integral en E-Commerce: Domina el Comer,Capacitación Avanzada en E-Commerce: Domina las Estrategias y Herramientas para Impulsar tu Negocio Online; Capacitación Integral en E-Commerce: Domina el Comercio Electrónico y Potencia tu Negocio,1,105000,,Servicios > Formación y Capacitación,"clientum,servicio"
,simple,CTM-0327,Capacitación básica: el primer paso para tu éxito profesional,1,Capacitación básica: el primer paso para tu éxito profesional,Capacitación básica: el primer paso para tu éxito profesional,1,112500,,Servicios > Formación y Capacitación,"clientum,servicio"
,simple,CTM-0328,Capacitación y Entrenamiento en ERP: Maximiza la Adopción y Aprovechamiento de tu Sistema,1,Capacitación y Entrenamiento en ERP: Maximiza la Adopción y Aprovechamiento de tu Sistema,Capacitación y Entrenamiento en ERP: Maximiza la Adopción y Aprovechamiento de tu Sistema,1,127500,,Servicios > Formación y Capacitación,"clientum,servicio"
,simple,CTM-0329,Personalización de Experiencias en Tiempo Real,1,Personalización de Experiencias en Tiempo Real,Personalización de Experiencias en Tiempo Real,1,900000,,Servicios > Marketing Digital,"clientum,servicio"
,simple,CTM-0330,Servicio de Desarrollo de Programa de Afiliación: Aumenta el Tráfico y las Ventas de tu Ecommerce,1,Servicio de Desarrollo de Programa de Afiliación: Aumenta el Tráfico y las Ventas de tu Ecommerce; Servicio de Desarrollo de Programa de Afiliación: Impulsa tu ,Servicio de Desarrollo de Programa de Afiliación: Aumenta el Tráfico y las Ventas de tu Ecommerce; Servicio de Desarrollo de Programa de Afiliación: Impulsa tu E-commerce con Alianzas Estratégicas,1,900000,,Servicios > Marketing Digital,"clientum,servicio"
,simple,CTM-0331,Segmentación Avanzada para Estrategias de Marketing,1,"Segmentación Avanzada para Estrategias de Marketing; Servicio de Email Marketing para Ecommerce: Segmentación, Diseño, Contenido, Monitoreo y Optimización; Serv","Segmentación Avanzada para Estrategias de Marketing; Servicio de Email Marketing para Ecommerce: Segmentación, Diseño, Contenido, Monitoreo y Optimización; Servicio de Implementación de Estrategia de Email Marketing; Servicio de Implementación de Estrategia de Email Marketing para Ecommerce: Automatización, Segmentación y Optimización",1,825000,,Servicios > Marketing Digital,"clientum,servicio"
,simple,CTM-0332,Recomendaciones de Productos Personalizadas,1,Recomendaciones de Productos Personalizadas,Recomendaciones de Productos Personalizadas,1,900000,,Servicios > Marketing Digital,"clientum,servicio"
,simple,CTM-0333,Content Creation and Management,1,Content Creation and Management,Content Creation and Management,1,825000,,Servicios > Marketing Digital,"clientum,servicio"
,simple,CTM-0334,Campaña de publicidad,1,Campaña de publicidad; Campaña de publicidad display; Servicio de Gestión de Campañas de Publicidad Digital; Servicio de Publicidad Digital; Servicio de Publici,Campaña de publicidad; Campaña de publicidad display; Servicio de Gestión de Campañas de Publicidad Digital; Servicio de Publicidad Digital; Servicio de Publicidad Paid; Servicios de Publicidad Ecommerce,1,825000,,Servicios > Marketing Digital,"clientum,servicio"
,simple,CTM-0335,SEO Basic Package,1,Advanced SEO Package; SEO Basic Package,Advanced SEO Package; SEO Basic Package,1,750000,,Servicios > Marketing Digital,"clientum,servicio"
,simple,CTM-0336,Social Media Management,1,Campaña de social media; Social Media Management,Campaña de social media; Social Media Management,1,750000,,Servicios > Marketing Digital,"clientum,servicio"
,simple,CTM-0337,Graphic Design Services,1,Graphic Design Services,Graphic Design Services,1,825000,,Servicios > Marketing Digital,"clientum,servicio"
,simple,CTM-0338,Diseño gráfico,1,Diseño gráfico; Diseño gráfico y branding; Servicios de diseño gráfico; Servicios de diseño gráfico y multimedia,Diseño gráfico; Diseño gráfico y branding; Servicios de diseño gráfico; Servicios de diseño gráfico y multimedia,1,825000,,Servicios > Marketing Digital,"clientum,servicio"
,simple,CTM-0339,Filmación de video corporativo,1,Filmación de video corporativo,Filmación de video corporativo,1,825000,,Servicios > Marketing Digital,"clientum,servicio"
,simple,CTM-0340,Generación De Leads,1,Facilita la ideación y generación de contenidos; Generación Automática de Contenido; Generación De Leads; Generación de Contenido Personalizado; Generación de C,Facilita la ideación y generación de contenidos; Generación Automática de Contenido; Generación De Leads; Generación de Contenido Personalizado; Generación de Contenido Personalizado y Relevante; Generación de Leads y Automatización de Marketing,1,750000,,Servicios > Marketing Digital,"clientum,servicio"
,simple,CTM-0341,Estrategia de SEO,1,Desarrollo De Estrategias Digitales; Desarrollo de Estrategias de Marketing Digital; Estrategia de SEO; Estrategias de Marketing Digital; Estrategias de SEO; Es,Desarrollo De Estrategias Digitales; Desarrollo de Estrategias de Marketing Digital; Estrategia de SEO; Estrategias de Marketing Digital; Estrategias de SEO; Estrategias de SEO y SEM,1,712500,,Servicios > Marketing Digital,"clientum,servicio"
,simple,CTM-0342,Servicios de Marketing Multicanal Ecommerce,1,Estrategia de Marketing Digital para Ecommerce: Impulsa tu Tienda Virtual; Estrategia de Marketing Digital para Ecommerce: Impulsa tu Tienda Virtual con Análisi,"Estrategia de Marketing Digital para Ecommerce: Impulsa tu Tienda Virtual; Estrategia de Marketing Digital para Ecommerce: Impulsa tu Tienda Virtual con Análisis, SEO, Redes Sociales y PPC; Optimización SEO para Ecommerce: Impulsa tu tienda virtual al éxito; Servicios de Marketing Multicanal Ecommerce; Servicios de Marketing Multicanal para Ecommerce: Impulsa tu Tienda Virtual con Alcance Amplio, Personalización y Optimización; Servicios de Publicidad para Ecommerce: Impulsa tu Tienda Virtual",1,750000,,Servicios > Marketing Digital,"clientum,servicio"
,simple,CTM-0343,Animación 2D,1,Animación 2D; Animación 3D,Animación 2D; Animación 3D,1,712500,,Servicios > Marketing Digital,"clientum,servicio"
,simple,CTM-0344,Producción de video,1,Producción de contenido audiovisual; Producción de podcast; Producción de video; Producción de video corporativo,Producción de contenido audiovisual; Producción de podcast; Producción de video; Producción de video corporativo,1,675000,,Servicios > Marketing Digital,"clientum,servicio"
,simple,CTM-0345,Automatización de Campañas de Marketing,1,Automatización de Campañas de Marketing; Automatización de Marketing; Automatización de campañas de marketing con IA; Desarrollo de soluciones de automatización,Automatización de Campañas de Marketing; Automatización de Marketing; Automatización de campañas de marketing con IA; Desarrollo de soluciones de automatización de marketing; Implementación de soluciones de automatización de marketing; Implementación de soluciones de automatización de marketing y personalización de campañas a escala,1,637500,,Servicios > Marketing Digital,"clientum,servicio"
,simple,CTM-0346,Diseño de identidad de marca,1,Diseño de Identidad Corporativa; Diseño de Identidad Visual Corporativa; Diseño de identidad de marca,Diseño de Identidad Corporativa; Diseño de Identidad Visual Corporativa; Diseño de identidad de marca,1,675000,,Servicios > Marketing Digital,"clientum,servicio"
,simple,CTM-0347,Servicio de SEO,1,Servicio de SEO; Servicio de SEO Ecommerce,Servicio de SEO; Servicio de SEO Ecommerce,1,675000,,Servicios > Marketing Digital,"clientum,servicio"
,simple,CTM-0348,Keyword Optimization for SEO,1,Keyword Optimization for SEO,Keyword Optimization for SEO,1,525000,,Servicios > Marketing Digital,"clientum,servicio"
,simple,CTM-0349,Marketing Digital con IA,1,Algoritmos de Marketing Digital; Campañas de marketing digital; Consultoría de marketing digital; Consultoría en Estrategias de Marketing Digital; Consultoría e,Algoritmos de Marketing Digital; Campañas de marketing digital; Consultoría de marketing digital; Consultoría en Estrategias de Marketing Digital; Consultoría en marketing digital; Marketing Digital,1,525000,,Servicios > Marketing Digital,"clientum,servicio"
,simple,CTM-0350,Optimización Seo,1,Optimización Básica de SEO; Optimización SEO Básico; Optimización SEO y SEM; Optimización Seo; SEO (Optimización de Motores de Búsqueda); SEO básico: Optimiza t,Optimización Básica de SEO; Optimización SEO Básico; Optimización SEO y SEM; Optimización Seo; SEO (Optimización de Motores de Búsqueda); SEO básico: Optimiza tu sitio web para los motores de búsqueda,1,562500,,Servicios > Marketing Digital,"clientum,servicio"
,simple,CTM-0351,Gestión de Redes Sociales,1,Campaña de publicidad en redes sociales; Campañas de Redes Sociales; Campañas en Redes Sociales; Estrategia de redes sociales; Gestión de Redes Sociales; Gestió,Campaña de publicidad en redes sociales; Campañas de Redes Sociales; Campañas en Redes Sociales; Estrategia de redes sociales; Gestión de Redes Sociales; Gestión de Redes Sociales con IA,1,562500,,Servicios > Marketing Digital,"clientum,servicio"
,simple,CTM-0352,Campañas SEM,1,Campañas SEM; Campañas de SEM; Gestión de Campañas de Marketing con IA,Campañas SEM; Campañas de SEM; Gestión de Campañas de Marketing con IA,1,600000,,Servicios > Marketing Digital,"clientum,servicio"
,simple,CTM-0353,Posicionamiento SEO,1,Informe de Optimización SEO: Mejora tu Posicionamiento en Buscadores; Optimización SEO Avanzada: Mejora el posicionamiento de tu sitio web; Optimización SEO Bás,"Informe de Optimización SEO: Mejora tu Posicionamiento en Buscadores; Optimización SEO Avanzada: Mejora el posicionamiento de tu sitio web; Optimización SEO Básica: Mejora el posicionamiento de tu sitio web; Optimización SEO Exhaustiva: Mejora tu Posicionamiento y Visibilidad Online; Optimización SEO para E-commerce: Mejora tu Posicionamiento, Tráfico y Conversiones; Optimización SEO para Ecommerce: Mejora tu Posicionamiento y Tráfico",1,600000,,Servicios > Marketing Digital,"clientum,servicio"
,simple,CTM-0354,Campañas de Marketing para Ecommerce: Atrae y Fideliza Clientes en Línea,1,Campañas de Marketing para Ecommerce: Atrae y Fideliza Clientes Online; Campañas de Marketing para Ecommerce: Atrae y Fideliza Clientes en Línea; Estrategia de ,Campañas de Marketing para Ecommerce: Atrae y Fideliza Clientes Online; Campañas de Marketing para Ecommerce: Atrae y Fideliza Clientes en Línea; Estrategia de Email Marketing para Ecommerce: Diseña y Automatiza tus Campañas; Estrategia de Email Marketing para Ecommerce: Diseña y Automatiza tus Campañas para Aumentar Ventas y Fidelizar Clientes,1,600000,,Servicios > Marketing Digital,"clientum,servicio"
,simple,CTM-0355,Video Spot Publicitario Básico,1,Creación de Video Spot Publicitario; Video Spot Publicitario Básico; Video spot publicitario baja complejidad,Creación de Video Spot Publicitario; Video Spot Publicitario Básico; Video spot publicitario baja complejidad,1,637500,,Servicios > Marketing Digital,"clientum,servicio"
,simple,CTM-0356,Identificación de leads calificados,1,Identificación de leads calificados,Identificación de leads calificados,1,637500,,Servicios > Marketing Digital,"clientum,servicio"
,simple,CTM-0357,Copywriting,1,Copywriting; Servicio de Gestión de Contenidos y Copywriting,Copywriting; Servicio de Gestión de Contenidos y Copywriting,1,525000,,Servicios > Marketing Digital,"clientum,servicio"
,simple,CTM-0358,Servicios de Implementación de Cupones y Promociones Ecommerce,1,Implementación de Cupones y Promociones para Ecommerce: Impulsa tus Ventas y Fideliza Clientes; Servicios de Implementación de Cupones y Promociones Ecommerce,Implementación de Cupones y Promociones para Ecommerce: Impulsa tus Ventas y Fideliza Clientes; Servicios de Implementación de Cupones y Promociones Ecommerce,1,487500,,Servicios > Marketing Digital,"clientum,servicio"
,simple,CTM-0359,Video promocional,1,Producción de Videos Promocionales; Video Promotional; Video promocional,Producción de Videos Promocionales; Video Promotional; Video promocional,1,487500,,Servicios > Marketing Digital,"clientum,servicio"
,simple,CTM-0360,Desarrollo de Contenido para Ecommerce: Mejora el Engagement y la Experiencia del Cliente,1,Desarrollo de Contenido para Ecommerce: Impulsa el Engagement y la Experiencia del Cliente; Desarrollo de Contenido para Ecommerce: Mejora el Engagement y la Ex,Desarrollo de Contenido para Ecommerce: Impulsa el Engagement y la Experiencia del Cliente; Desarrollo de Contenido para Ecommerce: Mejora el Engagement y la Experiencia del Cliente; Servicios de Fidelización de Clientes para Ecommerce: Mejora la Retención y el Engagement; Servicios de Retención de Clientes para Ecommerce: Estrategias y Herramientas para Fidelizar y Retener,1,487500,,Servicios > Marketing Digital,"clientum,servicio"
,simple,CTM-0361,Creación de contenido,1,Creación de contenido; Optimización de Contenido SEO; Optimización de Contenido con IA; Redacción de contenidos; Servicio de Gestión de Contenidos; Servicios de,Creación de contenido; Optimización de Contenido SEO; Optimización de Contenido con IA; Redacción de contenidos; Servicio de Gestión de Contenidos; Servicios de Gestión de Contenidos Ecommerce,1,412500,,Servicios > Marketing Digital,"clientum,servicio"
,simple,CTM-0362,Diseño de empaques,1,Diseño de empaques; Diseño de empaquetado,Diseño de empaques; Diseño de empaquetado,1,450000,,Servicios > Marketing Digital,"clientum,servicio"
,simple,CTM-0363,Campaña de Remarketing: Recupera clientes potenciales y aumenta tus ventas,1,Campaña de Remarketing: Recupera clientes potenciales y aumenta tus ventas; Campaña de Remarketing: Recupera clientes y dispara tus ventas,Campaña de Remarketing: Recupera clientes potenciales y aumenta tus ventas; Campaña de Remarketing: Recupera clientes y dispara tus ventas,1,450000,,Servicios > Marketing Digital,"clientum,servicio"
,simple,CTM-0364,Email Marketing con IA,1,Automated Email Marketing; Campaña de email marketing; Campañas de Email Marketing; Email Marketing Campaign; Email Marketing con IA,Automated Email Marketing; Campaña de email marketing; Campañas de Email Marketing; Email Marketing Campaign; Email Marketing con IA,1,375000,,Servicios > Marketing Digital,"clientum,servicio"
,simple,CTM-0365,Auditoría SEO,1,Análisis SEO: Auditoría y Optimización para tu E-commerce; Auditoría SEO; Auditoría de SEO,Análisis SEO: Auditoría y Optimización para tu E-commerce; Auditoría SEO; Auditoría de SEO,1,375000,,Servicios > Marketing Digital,"clientum,servicio"
,simple,CTM-0366,Campañas de Google Ads,1,Campaña de Google Ads: Impulsa tu negocio con publicidad efectiva en Google; Campañas de Google Ads,Campaña de Google Ads: Impulsa tu negocio con publicidad efectiva en Google; Campañas de Google Ads,1,412500,,Servicios > Marketing Digital,"clientum,servicio"
,simple,CTM-0367,Diseño de imagen de marca,1,Diseño de imagen de marca,Diseño de imagen de marca,1,412500,,Servicios > Marketing Digital,"clientum,servicio"
,simple,CTM-0368,Plataforma de Gestión de Afiliados,1,Plataforma de Email Marketing con IA; Plataforma de Gestión de Afiliados; Plataforma de Gestión de Campañas Publicitarias; Plataforma de Marketing Digital con I,Plataforma de Email Marketing con IA; Plataforma de Gestión de Afiliados; Plataforma de Gestión de Campañas Publicitarias; Plataforma de Marketing Digital con IA; Plataforma de Marketing de Contenidos; Publicidad en Plataformas de Ecommerce,1,337500,,Servicios > Marketing Digital,"clientum,servicio"
,simple,CTM-0369,Edición de video,1,Edición de video; Edición de videos,Edición de video; Edición de videos,1,375000,,Servicios > Marketing Digital,"clientum,servicio"
,simple,CTM-0370,Diseño de material impreso,1,Diseño de material impreso; Diseño de material promocional,Diseño de material impreso; Diseño de material promocional,1,300000,,Servicios > Marketing Digital,"clientum,servicio"
,simple,CTM-0371,Campaña publicitaria en Facebook e Instagram,1,"Campaña de Facebook Ads: Diseña, implementa y gestiona tu publicidad en Facebook; Campaña de Facebook Ads: Diseña, implementa y gestiona tu publicidad en Facebo","Campaña de Facebook Ads: Diseña, implementa y gestiona tu publicidad en Facebook; Campaña de Facebook Ads: Diseña, implementa y gestiona tu publicidad en Facebook para impulsar tu negocio; Campaña publicitaria en Facebook e Instagram",1,337500,,Servicios > Marketing Digital,"clientum,servicio"
,simple,CTM-0372,Diseño de infografía,1,Diseño de infografía; Fotografía de producto; Fotografía profesional,Diseño de infografía; Fotografía de producto; Fotografía profesional,1,300000,,Servicios > Marketing Digital,"clientum,servicio"
,simple,CTM-0373,Retoque fotográfico,1,Retoque fotográfico,Retoque fotográfico,1,300000,,Servicios > Marketing Digital,"clientum,servicio"
,simple,CTM-0374,Gestión de Anuncios Facebook,1,Gestion de Anuncios Facebook (no incluye monto de pauta); Gestion de Anuncios Facebook con contenido nivel intermedio entre 5 y 10 posteos (no incluye monto de ,Gestion de Anuncios Facebook (no incluye monto de pauta); Gestion de Anuncios Facebook con contenido nivel intermedio entre 5 y 10 posteos (no incluye monto de pauta); Gestion de Anuncios y Creacion de contenido basico Facebook entre 1 y 5 posteos (no incluye monto de pauta); Gestión de Anuncios Facebook,1,262500,,Servicios > Marketing Digital,"clientum,servicio"
,simple,CTM-0375,Diseño de logotipo,1,Diseño de logotipo; Diseño de logotipos,Diseño de logotipo; Diseño de logotipos,1,262500,,Servicios > Marketing Digital,"clientum,servicio"
,simple,CTM-0376,Diseño de folleto,1,Diseño de folleto,Diseño de folleto,1,262500,,Servicios > Marketing Digital,"clientum,servicio"
,simple,CTM-0377,Análisis De Datos De Marketing,1,Análisis De Datos De Marketing; Análisis de Atribución de Marketing con IA,Análisis De Datos De Marketing; Análisis de Atribución de Marketing con IA,1,225000,,Servicios > Marketing Digital,"clientum,servicio"
,simple,CTM-0378,Lead Scoring con IA,1,Lead Scoring con IA,Lead Scoring con IA,1,225000,,Servicios > Marketing Digital,"clientum,servicio"
,simple,CTM-0379,Diseño de presentación,1,Creación de presentaciones; Diseño de presentación; Diseño personalizado de tarjeta de presentación,Creación de presentaciones; Diseño de presentación; Diseño personalizado de tarjeta de presentación,1,225000,,Servicios > Marketing Digital,"clientum,servicio"
,simple,CTM-0380,Optimización SEO Completa: Mejora tu visibilidad online y aumenta tus ventas,1,Optimización SEO Completa: Mejora tu visibilidad online y aumenta tus ventas; Servicio de Optimización SEO para Ecommerce: Mejora tu Visibilidad y Genera Más Ve,Optimización SEO Completa: Mejora tu visibilidad online y aumenta tus ventas; Servicio de Optimización SEO para Ecommerce: Mejora tu Visibilidad y Genera Más Ventas; Servicio de Publicidad Paid para Ecommerce: Aumenta tus Ventas con Anuncios Segmentados; Servicio de SEO para Ecommerce: Optimiza tu tienda online y aumenta tus ventas; Servicios de Optimización SEO para Ecommerce: Aumenta la Visibilidad y el Tráfico de tu Tienda Online,1,187500,,Servicios > Marketing Digital,"clientum,servicio"
,simple,CTM-0381,"Servicio de Gestión de Contenidos para Ecommerce: Planificación, Creación y Optimización SEO",1,"Servicio de Gestión de Campañas de Publicidad Digital para Ecommerce: Planificación, Ejecución y Optimización para Maximizar el ROI; Servicio de Gestión de Cont","Servicio de Gestión de Campañas de Publicidad Digital para Ecommerce: Planificación, Ejecución y Optimización para Maximizar el ROI; Servicio de Gestión de Contenidos para Ecommerce: Planificación, Creación y Optimización SEO; Servicio de Publicidad Digital para Ecommerce: Planificación, Creación y Gestión de Campañas para Potenciar tus Ventas",1,187500,,Servicios > Marketing Digital,"clientum,servicio"
,simple,CTM-0382,Colaboración y Trabajo Remoto,1,Colaboración y Trabajo Remoto; Desarrollo de plataformas de colaboración y trabajo remoto; Servicios de desarrollo de aplicaciones de gestión de proyectos y col,Colaboración y Trabajo Remoto; Desarrollo de plataformas de colaboración y trabajo remoto; Servicios de desarrollo de aplicaciones de gestión de proyectos y colaboración remota,1,1350000,,Servicios > Plataformas de Comunicación,"clientum,servicio"
,simple,CTM-0383,Plataformas de Comunicación,1,Plataformas de Colaboración en Línea Inteligentes; Plataformas de Comunicación,Plataformas de Colaboración en Línea Inteligentes; Plataformas de Comunicación,1,1200000,,Servicios > Plataformas de Comunicación,"clientum,servicio"
,simple,CTM-0384,Implementación de Sistemas de Telefonía IP,1,Implementación de Sistemas de Telefonía IP; Implementación de Sistemas de Videoconferencia; Implementación de Soluciones de Videoconferencia; Implementación de ,Implementación de Sistemas de Telefonía IP; Implementación de Sistemas de Videoconferencia; Implementación de Soluciones de Videoconferencia; Implementación de soluciones de colaboración; Servicios de implementación de soluciones de colaboración y productividad,1,975000,,Servicios > Plataformas de Comunicación,"clientum,servicio"
,simple,CTM-0385,Plataforma de Gestión de Eventos Virtuales,1,Plataforma de Gestión de Eventos Virtuales,Plataforma de Gestión de Eventos Virtuales,1,750000,,Servicios > Plataformas de Comunicación,"clientum,servicio"
,simple,CTM-0386,Videoconferencias Seguras y Eficientes,1,Videoconferencias Seguras y Eficientes,Videoconferencias Seguras y Eficientes,1,600000,,Servicios > Plataformas de Comunicación,"clientum,servicio"
,simple,CTM-0387,Mantenimiento de Sistemas de Videoconferencia,1,Mantenimiento de Infraestructura de Videoconferencia; Mantenimiento de Sistemas de Videoconferencia,Mantenimiento de Infraestructura de Videoconferencia; Mantenimiento de Sistemas de Videoconferencia,1,412500,,Servicios > Plataformas de Comunicación,"clientum,servicio"
,simple,CTM-0388,Optimización de redes corporativas,1,Optimización de redes corporativas,Optimización de redes corporativas,1,225000,,Servicios > Plataformas de Comunicación,"clientum,servicio"
,simple,CTM-0389,Hosting Corporativo,1,Hosting Corporativo,Hosting Corporativo,1,60000,,Servicios > Servicios de Hosting,"clientum,servicio"
,simple,CTM-0390,Soluciones de Hosting Confiables y Seguras,1,Soluciones de Hosting Confiables y Seguras,Soluciones de Hosting Confiables y Seguras,1,67500,,Servicios > Servicios de Hosting,"clientum,servicio"
,simple,CTM-0391,Servidor Virtual Privado,1,Servidor Virtual Privado; Servidores Virtuales Privados; Servidores Virtuales Privados (VPS); VPS (Servidor Virtual Privado),Servidor Virtual Privado; Servidores Virtuales Privados; Servidores Virtuales Privados (VPS); VPS (Servidor Virtual Privado),1,60000,,Servicios > Servicios de Hosting,"clientum,servicio"
,simple,CTM-0392,Alojamiento web,1,Alojamiento Web Básico; Alojamiento web; Mantenimiento de Hosting Web; Servicios de hosting y alojamiento web,Alojamiento Web Básico; Alojamiento web; Mantenimiento de Hosting Web; Servicios de hosting y alojamiento web,1,52500,,Servicios > Servicios de Hosting,"clientum,servicio"
,simple,CTM-0393,Hosting VPS Dedicado,1,VPS Hosting,VPS Hosting,1,45000,,Servicios > Servicios de Hosting,"clientum,servicio"
,simple,CTM-0394,Mantenimiento de Hosting Web,1,Web Hosting Maintenance,Web Hosting Maintenance,1,45000,,Servicios > Servicios de Hosting,"clientum,servicio"
,simple,CTM-0395,Migración de Hosting,1,Migración de Hosting,Migración de Hosting,1,52500,,Servicios > Servicios de Hosting,"clientum,servicio"
,simple,CTM-0396,Gestión De Dominios,1,Gestión De Dominios; Gestión de Dominios y Servicios Relacionados; Servicio de Hosting; Servicios de Hosting y Dominio,Gestión De Dominios; Gestión de Dominios y Servicios Relacionados; Servicio de Hosting; Servicios de Hosting y Dominio,1,37500,,Servicios > Servicios de Hosting,"clientum,servicio"
,simple,CTM-0397,Hosting Web Profesional,1,Hosting Web Profesional,Hosting Web Profesional,1,37500,,Servicios > Servicios de Hosting,"clientum,servicio"
,simple,CTM-0398,Hosting Web Inicial,1,Hosting Web Starter; Web Hosting Starter,Hosting Web Starter; Web Hosting Starter,1,30000,,Servicios > Servicios de Hosting,"clientum,servicio"
,simple,CTM-0399,Hosting seguro,1,Hosting seguro,Hosting seguro,1,30000,,Servicios > Servicios de Hosting,"clientum,servicio"
,simple,CTM-0400,Hosting Básico,1,Hosting Básico; Hosting Web Básico; Paquete de Hosting Básico,Hosting Básico; Hosting Web Básico; Paquete de Hosting Básico,1,15000,,Servicios > Servicios de Hosting,"clientum,servicio"
,simple,CTM-0401,Registro y pago anual de un dominio .com,1,Dominio Anual .com; Dominio Pago anual .com.ar; Registro y pago anual de un dominio .com,Dominio Anual .com; Dominio Pago anual .com.ar; Registro y pago anual de un dominio .com,1,22500,,Servicios > Servicios de Hosting,"clientum,servicio"
,simple,CTM-0402,Soluciones Para Servicios,1,Servicio; Servicios de desarrollo de aplicaciones de inteligencia artificial para el sector financiero; Servicios de desarrollo de aplicaciones de inteligencia ,Servicio; Servicios de desarrollo de aplicaciones de inteligencia artificial para el sector financiero; Servicios de desarrollo de aplicaciones de inteligencia artificial para el sector retail; Servicios de desarrollo de aplicaciones de realidad extendida para el sector de la construcción; Servicios de desarrollo de aplicaciones de realidad extendida para el sector industrial; Servicios de desarrollo de soluciones de IoT,1,4500000,,Servicios > Soluciones por Industria,"clientum,servicio"
